Survey;answer_identifier;Informed Consent;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P19;P18;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;Online course frustration;Computer for exclusive use;Internet connection;Covid-concern1;Covid-concern2;Covid-concern3;Covid-concern4;Anonymized student ID
survey2;1393;Yes;4;4;2;4;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;3;4;2;4;2;Yes;Stable, in some cases I've had issues;4;4;4;1;329
survey2;1394;Yes;2;5;5;4;4;2;2;5;3;4;2;5;2;4;2;2;4;5;4;5;5;3;4;2;3;3;4;5;4;1;5;1;Yes;Unstable, sometimes I've got problems;4;5;4;1;629
survey2;1395;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey2;1396;Yes;2;4;3;2;3;1;2;5;4;4;2;4;3;5;1;2;4;5;4;4;5;4;4;3;4;4;4;5;4;3;4;3;Yes;Very stable;2;2;5;2;551
survey2;1397;Yes;5;5;1;5;5;5;3;5;4;5;5;5;5;4;5;5;5;2;5;5;5;5;5;5;5;5;5;3;5;5;5;2;Yes;Stable, in some cases I've had issues;2;3;4;1;49
survey2;1398;Yes;4;5;1;4;5;4;2;2;5;5;2;5;4;4;4;4;5;2;5;5;5;4;5;3;5;5;5;3;5;5;5;3;Yes;Very stable;2;2;4;1;645
survey2;1399;Yes;3;4;3;5;3;2;2;5;5;5;4;4;3;5;3;4;5;5;3;3;4;4;5;3;4;5;5;4;3;3;3;3;Yes;Stable, in some cases I've had issues;3;5;5;1;122
survey2;1400;Yes;4;3;2;3;4;2;5;4;2;2;5;4;5;3;2;3;2;4;3;3;4;2;2;2;2;3;2;2;3;1;3;3;Yes;Stable, in some cases I've had issues;3;4;4;1;373
survey2;1401;Yes;2;2;4;3;2;2;3;4;2;3;4;3;2;3;2;3;2;4;3;3;4;4;3;3;2;3;3;4;2;2;3;4;Yes;Stable, in some cases I've had issues;4;5;4;3;304
survey2;1402;Yes;4;5;2;5;5;4;4;3;4;4;4;4;3;4;4;3;4;2;5;4;5;4;4;3;4;4;4;3;4;4;4;5;Yes;Stable, in some cases I've had issues;3;5;4;1;107
survey2;1403;Yes;4;4;3;4;3;3;3;4;3;4;3;5;3;4;3;3;4;5;4;3;5;4;4;3;4;4;4;5;4;2;4;5;Yes;Very stable;3;4;5;4;691
survey2;1404;Yes;4;5;3;4;4;4;3;4;3;4;2;5;4;4;3;3;4;4;5;4;5;4;5;3;3;4;4;4;4;3;4;3;Yes;Stable, in some cases I've had issues;4;5;5;2;780
survey2;1405;Yes;5;5;2;3;4;4;3;4;4;5;3;5;5;2;4;5;5;4;5;5;5;5;5;3;4;5;5;4;5;3;5;1;Yes;Stable, in some cases I've had issues;5;5;5;2;invalid id
survey2;1406;Yes;4;5;2;5;4;4;2;2;2;5;2;5;4;2;4;3;5;5;4;5;5;4;4;5;3;4;4;4;4;3;4;3;Yes;Stable, in some cases I've had issues;4;5;4;2;833
survey2;1407;Yes;5;5;1;5;5;5;5;5;5;5;2;5;3;1;5;5;5;1;3;5;5;4;5;5;5;5;5;1;5;5;5;4;Yes;Very stable;1;2;2;1;197
survey2;1408;Yes;3;4;3;3;3;3;4;4;4;4;4;4;2;4;2;3;3;3;4;3;5;4;4;2;4;4;3;2;3;1;3;2;Yes;Stable, in some cases I've had issues;4;5;5;1;725
survey2;1409;Yes;3;5;2;4;4;4;2;3;4;3;5;5;3;4;4;3;3;4;5;4;4;3;4;2;4;4;3;4;4;4;4;1;Yes;Very stable;2;2;4;1;745
survey2;1410;Yes;3;3;4;4;4;2;2;2;4;4;2;5;2;4;3;4;4;2;2;2;4;4;4;4;2;4;4;2;2;1;2;2;Yes;Very stable;5;5;4;1;451
survey2;1411;Yes;3;4;2;4;4;4;4;4;3;4;4;5;4;4;4;3;4;4;4;4;4;3;4;3;2;4;4;3;4;4;4;3;Yes;Stable, in some cases I've had issues;3;4;3;3;214
survey2;1412;Yes;4;5;5;2;4;2;2;5;4;3;3;5;4;5;2;4;4;3;5;5;5;5;5;4;5;5;5;5;2;2;5;3;Yes;Stable, in some cases I've had issues;2;5;5;1;597
survey2;1413;Yes;5;5;1;4;5;5;2;3;4;5;3;5;5;2;5;3;5;2;5;5;5;4;5;3;5;5;4;3;5;2;5;4;Yes;Very stable;4;5;5;1;383
survey2;1414;Yes;4;5;4;3;2;4;2;4;3;4;2;5;3;4;4;4;4;4;5;4;4;4;4;4;2;5;3;4;4;1;4;2;Yes;Stable, in some cases I've had issues;5;5;5;2;782
survey2;1415;Yes;5;5;2;5;4;2;3;5;5;5;2;5;2;5;4;5;5;5;4;3;5;5;5;5;5;5;5;5;2;2;2;5;Yes;Stable, in some cases I've had issues;4;5;5;5;846
survey2;1416;Yes;5;5;1;5;5;5;4;4;3;5;2;5;4;4;5;5;5;2;5;5;5;5;5;5;4;5;5;2;5;4;5;2;Yes;Stable, in some cases I've had issues;4;5;4;1;367
survey2;1417;Yes;5;5;1;4;5;5;5;3;4;4;5;5;5;2;5;5;4;2;5;5;5;4;4;3;5;4;4;2;5;3;5;5;Yes;Stable, in some cases I've had issues;3;5;5;1;186
survey2;1418;Yes;3;4;4;3;3;3;4;4;4;3;4;4;3;3;2;3;3;4;4;4;4;3;3;3;4;3;4;4;3;3;3;3;Yes;Stable, in some cases I've had issues;4;4;4;1;670
survey2;1419;Yes;4;4;5;5;2;2;2;5;3;5;3;4;3;5;2;4;4;5;4;3;4;5;5;3;3;4;4;5;3;4;3;5;Yes;Stable, in some cases I've had issues;4;5;5;1;609
survey2;1420;Yes;3;4;5;5;2;2;5;5;5;5;4;5;2;5;2;3;5;5;4;2;5;4;5;2;5;5;5;5;2;5;2;4;Yes;Unstable, sometimes I've got problems;2;2;1;1;227
survey2;1421;Yes;4;4;3;4;3;4;2;4;4;4;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;2;3;3;Yes;Very stable;2;4;4;2;193
survey2;1422;Yes;3;5;1;4;4;3;4;4;3;5;4;5;4;2;3;3;4;3;4;4;5;4;5;3;4;4;4;2;4;3;4;3;Yes;Stable, in some cases I've had issues;3;3;4;1;864
survey2;1423;Yes;3;5;1;4;5;3;4;5;5;4;4;5;3;4;2;2;4;2;5;5;5;3;4;2;4;4;3;4;4;5;4;5;Yes;Stable, in some cases I've had issues;2;4;5;1;792
survey2;1424;Yes;3;5;3;1;4;2;5;4;3;2;5;4;4;4;3;3;2;5;4;4;5;2;3;2;4;3;3;5;4;4;4;4;Yes;Stable, in some cases I've had issues;1;2;4;1;667
survey2;1425;Yes;3;5;4;4;3;2;3;4;3;4;4;5;4;3;1;2;3;5;5;4;5;3;4;2;4;4;4;4;3;2;4;3;Yes;Very stable;1;4;3;1;511
survey2;1426;Yes;4;3;3;4;3;4;3;4;4;4;3;4;3;4;3;4;4;4;4;3;3;3;4;3;4;4;4;4;4;2;3;4;Yes;Stable, in some cases I've had issues;3;4;4;2;526
survey2;1427;Yes;3;3;4;2;3;3;5;5;4;2;5;5;3;5;2;3;2;5;4;3;4;2;4;2;4;3;2;2;4;2;4;2;Yes;Stable, in some cases I've had issues;4;5;4;1;401
survey2;1428;Yes;3;4;2;4;4;3;4;5;5;4;2;4;2;4;4;2;3;5;4;4;5;4;5;4;4;4;4;5;4;3;4;4;Yes;Stable, in some cases I've had issues;3;4;4;2;424
survey2;1429;Yes;2;4;5;3;1;2;5;5;4;3;3;5;2;5;2;1;2;5;5;2;2;5;3;3;3;1;1;5;1;3;1;5;Yes;Unstable, sometimes I've got problems;4;5;4;2;495
survey2;1430;Yes;2;4;3;2;3;3;3;4;3;3;3;4;2;4;3;2;2;3;4;4;4;1;2;2;4;4;2;3;4;2;4;3;Yes;Stable, in some cases I've had issues;4;4;4;2;625
survey2;1431;Yes;4;5;2;3;4;4;2;5;3;4;2;5;4;5;4;2;4;4;5;4;5;2;4;2;3;5;3;4;5;2;5;4;Yes;Very stable;2;3;5;1;497
survey2;1432;Yes;4;5;2;4;5;2;3;4;3;5;3;5;5;5;3;3;5;4;3;4;5;5;5;3;4;5;5;3;4;4;4;4;Yes;Unstable, sometimes I've got problems;4;5;5;1;221
survey2;1433;Yes;5;5;2;5;4;4;4;3;5;4;3;5;5;5;4;3;5;3;5;5;5;4;4;3;3;4;5;2;4;2;5;1;Yes;Stable, in some cases I've had issues;4;4;4;1;112
survey2;1434;Yes;3;4;2;4;3;3;3;2;3;4;3;5;3;2;3;3;4;4;4;4;4;4;4;3;2;4;4;4;4;3;4;4;Yes;Stable, in some cases I've had issues;3;4;3;1;527
survey2;1435;Yes;4;4;1;4;4;4;4;4;4;4;4;5;4;3;4;4;4;2;4;4;4;4;4;3;4;4;4;2;4;4;4;2;Yes;Stable, in some cases I've had issues;4;4;4;1;524
survey2;1436;Yes;3;4;5;4;3;3;4;4;5;4;4;5;5;5;3;3;4;5;4;3;4;4;4;4;4;4;4;4;4;5;3;5;Yes;Very stable;3;5;5;2;600
survey2;1437;Yes;5;5;1;5;5;5;3;1;4;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;5;5;5;1;5;1;5;1;Yes;Stable, in some cases I've had issues;1;1;3;1;216
survey2;1438;Yes;4;4;3;5;3;3;3;5;4;4;5;4;3;5;4;3;4;4;4;3;4;3;4;4;4;4;4;3;4;3;4;4;Yes;Unstable, sometimes I've got problems;1;4;1;1;212
survey2;1439;Yes;5;5;2;5;4;4;4;4;3;5;4;5;4;5;4;5;5;4;5;4;4;5;5;5;5;5;5;4;5;4;5;3;Yes;Stable, in some cases I've had issues;3;5;4;2;894
survey2;1440;Yes;5;5;5;5;5;5;4;2;5;5;3;5;4;4;4;5;5;1;5;4;4;3;4;5;5;5;5;3;4;5;5;1;Yes;Stable, in some cases I've had issues;3;4;4;1;668
survey2;1441;Yes;2;4;4;4;2;4;5;5;3;5;5;5;5;5;5;2;4;5;2;2;5;3;5;5;2;4;5;5;4;5;2;5;Yes;Unstable, sometimes I've got problems;5;5;5;1;331
survey2;1442;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey2;1443;Yes;4;4;2;4;3;3;4;4;3;4;3;4;3;4;4;3;4;2;4;4;4;4;4;3;3;4;4;2;4;3;4;4;Yes;Stable, in some cases I've had issues;3;3;3;3;705
survey2;1444;Yes;4;4;2;4;4;4;4;4;3;4;3;5;4;4;4;4;4;4;4;4;4;5;4;3;4;4;4;4;4;3;4;2;Yes;Stable, in some cases I've had issues;4;5;5;3;380
survey2;1445;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey2;1446;Yes;5;5;1;4;5;4;4;4;3;4;4;5;4;1;3;5;5;2;5;5;5;4;4;4;3;5;4;3;5;1;5;1;Yes;Very stable;1;4;1;1;200
survey2;1447;Yes;5;5;1;4;5;5;3;2;4;5;3;5;3;2;5;5;5;3;5;5;4;5;5;5;4;5;5;2;5;4;5;2;Yes;Stable, in some cases I've had issues;4;5;4;1;475
survey2;1448;Yes;2;4;3;4;3;3;3;5;3;4;3;4;3;2;3;2;2;4;4;4;4;3;4;3;3;3;3;4;4;2;4;5;Yes;Stable, in some cases I've had issues;4;5;4;2;188
survey2;1449;Yes;2;4;4;3;3;2;3;4;2;3;2;4;3;3;3;3;3;4;4;3;2;3;3;3;3;2;3;4;3;3;3;3;Yes;Stable, in some cases I've had issues;4;4;4;3;829
survey2;1450;Yes;4;5;4;3;3;4;2;4;2;5;2;5;4;3;4;3;4;4;4;4;5;4;3;3;5;4;4;4;4;4;4;4;Yes;Stable, in some cases I've had issues;4;4;4;2;764
survey2;1451;Yes;1;3;4;4;3;2;4;5;3;5;3;5;3;4;2;3;4;5;3;3;5;5;5;4;3;4;4;4;3;2;3;4;Yes;Very unstable;4;4;4;3;585
survey2;1452;Yes;4;5;3;4;4;3;4;4;4;4;5;5;4;5;3;5;3;5;5;5;4;2;4;3;4;4;3;5;4;2;5;4;Yes;Stable, in some cases I've had issues;2;5;5;1;390
survey2;1453;Yes;5;5;2;4;5;4;5;3;4;4;4;5;5;4;5;4;4;3;5;4;5;5;4;4;4;5;4;4;4;5;4;3;Yes;Stable, in some cases I've had issues;3;4;5;3;403
survey2;1454;Yes;4;5;2;5;5;5;4;3;3;5;1;5;4;3;4;5;5;3;5;5;5;5;5;4;5;5;5;4;5;3;4;1;Yes;Stable, in some cases I've had issues;4;4;4;1;865
survey2;1455;Yes;3;4;5;4;2;3;4;5;4;4;3;4;2;5;3;2;4;5;3;1;4;4;4;2;3;3;3;5;3;2;2;2;Yes;Unstable, sometimes I've got problems;5;5;5;3;874
survey2;1456;Yes;4;5;1;4;5;5;4;3;3;5;4;5;5;3;5;5;5;1;4;5;5;5;4;5;4;4;4;2;5;3;5;2;Yes;Stable, in some cases I've had issues;3;4;4;2;465
survey2;1457;Yes;5;5;1;5;5;5;5;3;3;5;4;5;5;5;5;5;5;3;5;5;5;5;5;3;4;5;5;2;5;5;5;3;Yes;Stable, in some cases I've had issues;1;5;3;1;158
survey2;1458;Yes;1;3;5;3;1;1;4;5;3;4;4;4;1;5;2;2;4;5;4;1;4;3;4;2;4;3;3;5;2;4;3;1;Yes;Stable, in some cases I've had issues;2;4;5;1;876
survey2;1459;Yes;4;4;2;5;4;4;3;3;5;5;3;4;3;2;4;5;4;2;4;4;5;5;5;4;5;4;5;4;4;1;4;4;Yes;Stable, in some cases I've had issues;4;4;4;1;882
survey2;1460;Yes;5;5;1;5;5;5;5;4;4;5;5;5;5;2;5;5;5;2;5;5;5;4;5;3;3;5;5;2;5;4;5;4;Yes;Unstable, sometimes I've got problems;4;5;4;1;681
survey2;1461;Yes;3;4;4;4;2;1;4;4;1;3;4;4;4;4;1;2;3;5;4;3;5;3;3;3;3;4;3;5;4;3;4;3;Yes;Stable, in some cases I've had issues;5;5;5;3;578
survey2;1462;Yes;3;5;3;5;4;4;4;5;5;4;4;4;2;4;3;2;4;4;4;4;4;4;4;2;4;4;4;4;4;4;4;2;Yes;Unstable, sometimes I've got problems;4;4;4;2;685
survey2;1463;Yes;2;5;4;3;2;3;1;1;5;4;5;5;4;2;4;3;4;3;5;2;2;1;5;2;5;4;3;1;4;1;2;1;Yes;Very stable;1;1;5;1;554
survey2;1464;Yes;4;5;2;5;4;4;2;2;4;5;1;5;3;4;4;5;5;2;4;4;5;5;5;5;2;5;5;2;4;4;5;3;Yes;Stable, in some cases I've had issues;2;5;5;1;896
survey2;1465;Yes;4;5;1;5;5;2;3;5;4;5;4;5;5;5;1;5;5;5;5;5;5;5;5;4;3;5;5;5;4;3;5;4;Yes;Unstable, sometimes I've got problems;5;5;5;4;192
survey2;1466;Yes;5;1;2;5;4;4;3;1;4;4;2;5;3;3;4;5;4;2;1;4;5;4;4;3;5;4;3;1;4;1;4;1;Yes;Very stable;1;3;2;1;179
survey2;1467;Yes;3;4;4;4;3;3;4;3;3;4;3;4;4;4;3;3;4;4;4;3;4;3;5;3;2;4;4;4;3;4;3;5;Yes;Very unstable;5;5;5;1;104
survey2;1468;Yes;5;5;1;4;5;4;2;4;4;5;3;5;3;4;4;5;5;4;5;5;5;5;5;5;5;5;5;2;4;1;5;4;Yes;Very stable;4;5;5;1;545
survey2;1469;Yes;4;5;1;5;5;5;3;3;5;5;3;5;5;4;5;4;5;2;5;4;5;4;5;3;5;5;5;2;5;5;5;5;Yes;Very stable;1;2;2;1;454
survey2;1470;Yes;3;4;5;2;2;3;4;5;5;4;4;3;4;5;3;3;2;5;3;3;3;4;3;3;5;2;3;5;3;4;3;5;Yes;Stable, in some cases I've had issues;4;4;4;3;319
survey2;1471;Yes;2;4;2;1;2;5;2;4;1;2;2;5;4;4;4;1;1;5;4;2;4;2;1;4;1;1;1;5;2;1;5;1;No;Stable, in some cases I've had issues;4;5;5;3;311
survey2;1472;Yes;3;4;4;4;4;3;3;4;4;4;2;4;2;4;3;3;5;3;4;4;4;4;5;3;4;5;4;4;4;3;4;5;Yes;Stable, in some cases I've had issues;5;5;5;4;746
survey2;1473;Yes;4;5;1;4;5;5;5;4;4;5;5;5;5;5;5;5;5;1;5;5;5;5;5;4;4;5;3;1;5;5;5;1;Yes;Very stable;5;5;4;1;858
survey2;1474;Yes;5;5;2;5;5;5;1;1;5;5;1;5;1;1;5;5;5;1;5;5;5;5;5;5;5;5;5;1;5;1;4;1;Yes;Very stable;4;4;5;1;564
survey2;1475;Yes;5;4;3;4;3;4;3;4;4;4;2;4;2;2;4;4;4;2;4;4;4;3;4;2;4;4;4;2;4;1;3;2;Yes;Unstable, sometimes I've got problems;3;4;4;1;203
survey2;1476;Yes;4;4;2;5;3;5;5;4;3;5;2;5;3;2;5;4;5;2;5;4;5;5;5;4;4;4;4;2;4;4;4;2;Yes;Stable, in some cases I've had issues;4;4;4;1;496
survey2;1477;Yes;3;4;2;2;3;4;4;5;1;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;2;3;5;5;4;3;4;4;Yes;Unstable, sometimes I've got problems;4;5;4;2;172
survey2;1478;Yes;3;2;4;3;2;3;4;4;3;4;3;4;3;4;3;3;4;4;4;3;4;3;3;3;4;4;4;4;3;3;3;4;Yes;Very stable;5;5;5;4;136
survey2;1479;Yes;5;5;1;5;5;4;3;5;1;5;3;5;5;5;4;4;5;4;4;4;5;3;5;3;4;5;5;4;4;5;5;1;Yes;Very stable;3;4;4;1;445
survey2;1480;Yes;4;5;4;5;3;3;3;4;3;5;3;4;2;3;3;4;4;5;4;4;4;3;4;3;4;4;3;2;4;3;3;5;Yes;Very stable;3;;4;1;287
survey2;1481;Yes;4;5;4;5;4;5;5;5;3;5;4;5;5;4;5;5;5;5;5;5;5;5;5;4;4;5;5;4;5;4;4;5;Yes;Stable, in some cases I've had issues;4;4;4;3;543
survey2;1482;Yes;3;4;3;4;5;5;5;2;3;4;4;4;4;3;4;4;4;1;4;5;5;4;4;3;5;4;4;1;5;3;4;2;Yes;Stable, in some cases I've had issues;5;5;5;2;698
survey2;1483;Yes;5;5;1;5;5;5;5;5;5;5;2;5;5;5;5;5;5;3;5;5;5;5;5;4;5;5;5;1;5;1;5;5;Yes;Very stable;1;5;5;1;237
survey2;1484;Yes;4;4;3;4;3;2;3;4;3;4;3;4;1;4;2;4;3;4;4;3;4;4;4;3;3;3;4;4;2;3;3;3;Yes;Stable, in some cases I've had issues;4;5;4;3;848
survey2;1485;Yes;3;4;4;2;4;2;4;5;4;4;4;4;3;5;3;4;4;5;4;4;5;4;4;3;4;4;4;5;4;5;4;5;Yes;Stable, in some cases I've had issues;5;5;5;2;830
survey2;1486;Yes;3;2;4;4;2;2;2;3;3;3;2;4;4;4;2;2;3;4;3;3;4;3;4;3;3;3;3;4;3;4;3;3;Yes;Stable, in some cases I've had issues;4;4;4;2;487
survey2;1487;Yes;4;4;2;5;4;4;3;4;3;5;4;4;5;3;4;4;5;3;4;4;5;4;5;3;3;4;5;4;4;4;4;2;Yes;Stable, in some cases I've had issues;2;4;4;2;389
survey2;1488;Yes;3;3;3;3;4;3;5;5;3;3;5;4;5;5;3;3;3;5;3;3;5;3;3;3;3;3;3;5;3;5;5;5;Yes;Stable, in some cases I've had issues;1;2;2;1;701
survey2;1489;Yes;4;5;3;5;4;3;4;5;4;5;4;5;3;4;3;4;4;5;4;4;4;3;4;3;4;4;4;5;4;2;4;4;Yes;Unstable, sometimes I've got problems;4;5;4;2;634
survey2;1490;Yes;5;5;1;5;5;4;5;3;5;5;2;5;5;1;4;5;5;4;5;5;5;4;5;4;4;5;5;2;4;3;4;4;Yes;Very stable;1;1;4;1;907
survey2;1491;Yes;3;3;4;4;2;2;3;5;3;5;4;2;3;4;2;3;4;5;3;2;3;4;4;3;2;4;5;5;2;3;3;1;Yes;Stable, in some cases I've had issues;4;4;4;2;21
survey2;1492;Yes;4;5;1;4;5;4;4;3;3;5;2;5;3;2;4;5;5;4;5;5;5;4;4;4;4;5;4;4;4;3;5;3;Yes;Stable, in some cases I've had issues;3;4;5;2;428
survey2;1493;Yes;2;2;3;3;1;3;2;4;3;2;2;2;1;5;2;3;2;5;3;1;5;2;3;2;1;2;3;5;3;2;3;5;Yes;Unstable, sometimes I've got problems;4;5;5;2;117
survey2;1494;Yes;3;5;4;4;4;4;3;5;4;5;2;5;2;3;2;3;3;5;4;4;5;4;5;4;2;4;4;5;3;2;3;3;Yes;Unstable, sometimes I've got problems;5;5;5;3;877
survey2;1495;Yes;4;5;3;4;5;4;3;2;5;4;5;5;3;2;3;5;4;2;5;5;5;5;5;5;5;5;4;5;5;4;5;4;Yes;Very stable;2;4;4;2;616
survey2;1496;Yes;3;4;4;4;3;3;4;4;4;4;4;4;5;5;3;3;4;4;4;4;5;3;4;3;4;4;4;3;4;4;4;2;Yes;Unstable, sometimes I've got problems;4;4;4;2;856
survey2;1497;Yes;5;5;1;5;5;5;3;1;5;5;1;5;5;1;5;5;5;1;5;5;5;5;5;5;5;5;5;1;5;5;5;2;Yes;Very stable;3;5;5;2;invalid id
survey2;1498;Yes;4;4;2;3;4;4;4;3;4;4;4;5;4;4;4;4;4;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Yes;Very stable;1;1;4;1;183
survey2;1499;Yes;4;4;3;4;3;4;4;5;3;4;2;4;4;4;4;4;5;5;4;4;4;3;4;4;3;4;4;4;4;2;4;5;Yes;Very stable;4;5;5;1;194
survey2;1500;Yes;4;4;3;4;3;4;2;4;2;4;2;4;4;4;4;4;5;3;4;4;4;4;4;3;3;4;4;3;4;4;4;5;Yes;Stable, in some cases I've had issues;3;4;4;2;740
survey2;1501;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey2;1502;Yes;3;5;4;5;4;5;4;5;5;4;5;5;5;2;4;4;4;4;5;4;5;5;5;1;5;3;4;4;5;5;5;5;Yes;Stable, in some cases I've had issues;2;4;2;1;131
survey2;1503;Yes;4;5;2;4;5;5;3;4;2;5;3;5;4;2;5;3;5;3;5;5;5;5;5;3;3;5;5;4;5;1;5;1;Yes;Very stable;5;5;5;1;461
survey2;1504;Yes;3;4;2;3;4;3;2;4;4;4;4;4;4;4;3;4;5;4;5;4;5;5;5;4;4;5;4;3;4;5;5;3;Yes;Very stable;4;4;4;1;902
survey2;1505;Yes;4;5;1;5;5;5;2;3;4;5;2;5;3;3;5;5;5;1;5;5;5;5;5;4;4;5;5;2;5;1;5;3;Yes;Stable, in some cases I've had issues;2;4;4;1;386
survey2;1506;Yes;4;5;2;4;4;3;4;2;4;5;4;5;4;2;3;4;4;2;4;4;4;4;4;4;4;4;4;4;4;3;4;3;Yes;Stable, in some cases I've had issues;5;5;4;3;97
survey2;1507;Yes;4;5;2;5;4;4;2;2;3;5;2;5;4;2;4;4;5;2;5;4;5;4;5;4;3;5;5;2;4;2;4;3;Yes;Stable, in some cases I've had issues;4;4;4;2;427
survey2;1508;Yes;4;5;2;3;5;4;3;4;4;4;3;5;4;2;4;5;5;3;5;5;5;5;4;4;4;5;4;2;4;4;5;2;Yes;Stable, in some cases I've had issues;2;2;3;1;547
survey2;1509;Yes;5;5;1;5;5;5;2;1;5;5;3;5;3;2;5;5;5;1;5;5;5;4;5;4;3;5;5;1;5;3;5;4;Yes;Stable, in some cases I've had issues;3;3;5;1;441
survey2;1510;Yes;5;5;3;5;5;5;4;4;5;5;2;5;5;1;5;5;4;3;5;5;5;5;5;5;5;5;5;5;5;2;5;3;Yes;Stable, in some cases I've had issues;2;2;5;1;222
survey2;1511;Yes;4;5;2;4;4;3;4;4;4;4;4;5;3;4;3;3;4;5;4;4;4;3;5;3;4;3;5;4;4;4;4;2;Yes;Stable, in some cases I've had issues;3;5;5;3;421
survey2;1512;Yes;4;4;3;4;4;3;3;5;5;5;2;5;3;4;3;4;4;4;4;4;4;5;5;4;4;5;5;5;4;4;4;3;Yes;Stable, in some cases I've had issues;4;4;5;2;393
survey2;1513;Yes;5;5;2;4;4;4;2;4;4;5;3;5;4;4;4;5;5;2;5;5;4;4;5;4;4;5;5;4;4;2;4;3;Yes;Stable, in some cases I've had issues;4;4;4;2;402
survey2;1514;Yes;5;5;1;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;Yes;Very stable;5;5;5;1;467
survey2;1515;Yes;4;4;2;4;3;3;2;4;4;4;3;4;4;2;3;4;5;3;4;4;5;4;4;4;4;4;5;3;3;4;4;2;Yes;Very stable;2;4;5;1;156
survey2;1516;Yes;2;5;2;3;4;4;2;2;3;5;4;5;4;5;5;4;5;5;5;5;5;5;4;5;4;4;4;5;5;1;4;5;Yes;Unstable, sometimes I've got problems;5;5;5;3;420
survey2;1517;Yes;3;4;5;3;1;2;4;5;5;5;2;5;3;5;2;3;3;5;2;2;4;3;3;1;2;4;3;5;3;4;3;5;Yes;Unstable, sometimes I've got problems;3;5;5;2;154
survey2;1518;Yes;4;4;2;4;4;5;4;4;4;4;3;4;4;4;4;5;5;3;4;4;4;5;5;4;4;5;5;3;4;4;4;4;Yes;Stable, in some cases I've had issues;4;4;5;2;115
survey2;1519;Yes;2;4;4;3;3;2;2;4;4;4;2;4;3;3;2;2;4;4;4;3;4;4;4;3;4;4;4;3;2;1;4;4;Yes;Unstable, sometimes I've got problems;4;5;5;4;757
survey2;1520;Yes;4;4;3;2;3;2;4;5;3;4;4;4;4;5;3;3;4;5;4;3;5;3;4;3;2;3;4;4;3;4;3;3;Yes;Stable, in some cases I've had issues;3;3;4;2;770
survey2;1521;Yes;5;5;2;4;4;4;3;3;4;5;3;5;4;2;4;4;5;3;4;4;4;5;5;3;4;5;4;3;4;2;4;5;Yes;Very stable;3;2;4;5;464
survey2;1522;Yes;4;5;4;5;3;4;4;4;4;5;3;5;5;3;4;2;5;1;5;4;5;4;5;2;4;5;5;1;5;2;3;5;Yes;Very stable;2;5;5;1;903
survey2;1523;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey2;1524;Yes;3;4;2;4;4;3;4;4;3;4;4;2;3;4;3;4;4;4;4;4;4;4;4;4;2;4;4;4;3;4;2;1;Yes;Unstable, sometimes I've got problems;4;4;4;1;868
survey2;1525;Yes;2;4;2;3;3;2;4;4;4;3;2;5;4;2;3;3;3;2;4;4;4;3;4;2;4;4;2;2;4;2;4;3;Yes;Very stable;2;4;4;1;897
survey2;1526;Yes;3;4;3;4;4;4;4;5;4;3;4;4;4;3;3;3;3;4;4;4;4;3;3;4;4;4;3;4;4;2;4;3;Yes;Stable, in some cases I've had issues;5;5;5;2;425
survey2;1527;Yes;5;5;1;5;5;5;4;1;3;4;5;5;5;1;5;5;5;1;5;5;5;5;5;5;3;5;5;1;5;4;5;4;;;;;;;invalid id
survey2;1528;Yes;3;5;1;5;5;5;5;2;3;3;3;5;5;4;5;4;4;3;5;5;5;3;5;2;3;4;3;4;5;4;5;1;Yes;Very stable;4;4;3;1;201
survey2;1529;Yes;2;4;3;4;3;3;5;5;3;3;4;4;5;4;4;2;2;3;5;4;5;3;4;3;3;4;3;2;3;3;4;4;Yes;Very stable;2;4;5;1;381
survey2;1530;Yes;5;5;1;5;5;5;3;1;5;5;3;5;5;2;5;5;5;2;5;5;5;5;5;5;5;5;5;1;5;2;5;4;No;Unstable, sometimes I've got problems;5;5;3;2;59
survey2;1531;Yes;3;5;4;5;3;4;4;2;4;5;4;4;5;3;4;3;5;2;5;4;5;5;5;5;4;5;4;3;4;2;4;3;Yes;Stable, in some cases I've had issues;1;2;1;1;118
